176.94052145239587,273.0301033305021,197.86753355905927,265.936658141286,210.36201304990865,245.4857075148236,200.67682497202924,231.13664822986317,187.67731419482763,220.58239225838346,208.47763537476698,203.1049123721122,221.00333466952952,176.39432033136168,229.68429219419195,159.39921363231926,233.73062534505408,145.75224926335764,192.32759694439343,199.5250924209383,189.81346369738537,160.99418652528266,190.2439001195877,137.60920818098631,189.52042776631407,118.34225594513926,175.2743535849979,204.68391797928965,178.98707584798706,187.39396352493668,184.16793124250526,209.6132618422014,183.95262558294695,226.54284005405623,161.3290724322531,218.2932407170196,167.85554293537493,214.50108539735385,175.03964365789767,230.28806020455218,175.986056252651,242.9543520942389
175.68150846676116,274.0334040839745,198.61202254612,265.71619542359014,210.2404460844527,245.03870813362755,201.7188462668133,231.1622059643398,186.33184142341742,220.44325655129097,209.05213434691393,202.7542362705486,221.16804211186886,175.42175132210127,228.5362200953894,160.04703678424946,233.30392256241808,146.03308121159967,191.3435432436267,198.5221113163312,189.79010044984562,161.02546646572625,189.57924645787412,137.4630622979306,189.60268559168276,118.03614261386922,174.20995905812293,205.5828247974194,177.97252139490274,188.5675729217855,183.20200413673757,210.54990465217614,184.39883603704524,226.99969030792417,161.2450305501691,217.97926347561878,167.55651873730864,213.65241354146164,174.27258632382615,231.47919330228498,175.31737654582867,242.76761618740446
175.92504283114982,273.9168255415484,197.9788911417272,265.80918980027803,209.78086276850124,245.28498026820054,201.4687593381546,230.6367540645075,186.94923568333917,220.9375126221824,209.00020325629615,201.62470185820246,221.02537619895395,175.50291254034232,229.83170380742283,159.39309610685476,234.7590947734381,146.08227703552888,191.87489863476335,198.92497711283207,189.89378873785031,161.75797898553714,189.6963675953782,137.5981506695621,189.7062176431454,118.9846178984574,175.77992073553304,204.3918602280927,178.761119752143,187.90364802382987,183.40575774351032,210.1514530675534,185.15408413358168,226.5207564074281,161.3731826320713,217.91887642960188,167.96040264509745,213.6835191060836,173.75503205246807,231.16458247508803,175.9427677690464,244.15414691367567
175.86070604002148,273.63797987590056,197.18182790334956,265.301388573492,210.66047030230752,244.8426878841017,201.5716024603421,230.78507913296386,186.67613743353803,220.97201587850603,209.71463332162915,201.76251863583892,221.68159847442644,176.48884847968077,228.5478965598267,159.5508257016319,234.39556217528795,146.31135019006655,192.57878293070104,198.2785174251651,190.00622219822256,161.11328692723865,189.9597971874669,137.2831468857628,189.58014165216056,117.52109872720614,175.15152304894733,204.05473247097953,178.4855405993654,187.7279835077153,183.45787315550876,209.58863148953148,185.16003079038873,226.3211650690018,161.13830928511993,218.75451217986418,167.92230966301778,213.40248430601665,174.4430335488091,231.52682846804979,175.92100795590645,241.87200168108927
180.12400380131032,275.94594500053176,201.04157624592827,269.03383487771333,213.8632885382513,247.12637312582902,205.69917093557515,233.02830440627056,192.40765345365105,224.98316693494849,211.39324122251116,204.54236934395746,222.0058615046801,179.36398109450104,230.1589516750118,163.5681036828849,235.52235790009655,148.54391260538003,195.01327388731212,201.8735139550628,192.6930231769706,164.21391367758284,193.00078285368164,140.78403393463174,193.9660503571727,121.39800959343101,178.78789191711843,208.55263793725092,183.88335149490302,191.89724313366767,189.5859748708419,214.86716016873393,190.50859710341408,230.66764327883746,165.5117840141404,220.96976304952895,172.78656720047601,217.3518849975079,177.76991412522696,233.02251237222413,179.84874996495165,244.0904744511589
180.1675012283505,276.0957845550174,201.77086501630956,268.7653034055325,213.29963138063408,248.54590497343554,205.37576752383805,232.9319184913866,191.8952247651003,224.39866923771874,210.47721370135656,204.60005610946806,223.0194082669579,178.98118729946418,229.76673329894783,163.94318908583452,234.68445452058333,147.55138310299668,196.01631076490938,201.64538850009527,192.96178804708825,164.34709948049098,193.40706908883834,141.0021148820206,193.3663827518811,121.55871939330588,179.23980487607378,208.40411860505787,184.568315383294,192.5039023698784,188.3880591698806,215.29659482907286,190.11808994453014,231.56099473859103,164.94175823588293,221.42479746135803,173.20447512712582,216.99103867422582,177.53671256310915,233.41450817123317,180.45985145735514,242.9588250113205
179.40087909365002,275.67817229684823,202.52886047747432,268.230911437183,213.93908724089295,248.25075316921118,205.31243972075302,232.8541205283587,192.14673212585814,224.74903923262028,211.24986185065012,204.15569415381816,222.5143826137589,178.64737824370724,230.3641297531203,164.0351324926032,235.73920192762853,148.28753670977406,195.0252886356843,201.76830169010597,192.52168080217626,163.3968842106632,193.09087674906522,140.7183585346255,192.8287479099576,120.70602092299244,179.15807966757635,209.35290524326098,184.18631088693058,191.69644031932933,190.27732752981834,214.4761643054456,190.0486297432635,231.52931411660896,164.87034275749272,221.18987434033755,172.51071959714037,217.36418717624548,177.37727957757573,232.10920520819187,179.9817407703858,243.82893361118073
180.1268045883674,275.4913472599508,202.13817349300678,269.24004518820993,213.84596542505562,247.74147826535187,206.49726848829891,233.10494910372253,191.98395559009847,224.91731280795568,210.89097112582286,205.5863220206716,223.4222138667738,178.97084551792852,230.60466591368328,163.68637450116478,234.8380319964074,147.99642493899663,194.94169190445666,201.8549037685673,192.0998978044581,163.7898566165614,192.60724066082471,140.8262464398792,192.3692316720732,121.13759065258117,179.0505371467208,209.32462391790008,184.49948081078102,191.80188254878055,188.7371032369854,214.26644852764176,190.0624343993347,231.1324182313676,165.26729246114908,222.5398587245452,172.97423296742159,217.20292070533912,178.14584293597733,233.24126444931605,181.39386083669427,244.32093100156825
180.28117844384792,277.6553228412958,202.9349357944232,269.660483008893,216.75454004442778,247.93855150087694,206.55260207150798,232.980590454861,191.09325748738405,225.5580925704243,211.1378335290591,204.01808438825628,223.61416920404523,178.40666040139664,230.1942391133446,160.740341197751,233.67562004158222,146.17103221891531,193.87213389375916,203.07922874962784,192.21393667685422,164.96220591756887,191.8880220304286,141.20898334737407,191.77857656500782,122.30056102893633,177.30821123504387,210.21529998829217,183.9403481514983,192.15025565622267,190.23249933193912,215.9781090958699,192.65316719290607,232.11083535548136,165.42114642087606,222.7713473699084,173.0865834067218,219.4491161672683,179.55901203748158,236.28539516125645,181.2813856784868,246.78761596094358
181.2128057584748,276.6474304398881,202.8566290575861,269.4858106707444,215.97353239433053,248.35652328233405,206.4794583066975,232.85171227758602,191.7074896094465,225.90002624892972,212.32859149853394,205.14192099635272,222.853358738817,177.8080766049543,229.57889111967378,160.83992871220556,233.89190795824294,146.53518020860434,194.16532573102245,203.3486496150669,190.5990920985375,164.82191963354163,191.736250555387,142.1973243666431,191.57552012421417,123.58550791666151,177.5459896269585,209.56386675430812,183.91999318396296,191.910716674591,189.76130267724488,216.03009184102527,191.90403163507702,231.0652474014617,165.26754485298454,223.00703755700658,173.89586720068223,219.60154430802274,179.66126600922834,235.9535974571414,181.21762536253348,247.44636740962605
